"","Tax.Type","Levy.Authority.Code","CITY.NAME","Year","Population","FIPS_PL","county","latitude","longitude","Type","Amount","GDPD.BY.2006","Adjusted.Amount","CITY.SIZE","Levy.Rate","MSA","hub50","miles50","min50","hub25","miles25","min25","hub10","miles10","min10","microMSA","Prop.Tax.Revenue","Per.Capita.Revenue","Group.Per.Capita.Revenue","Per.Capita.Valuation","Group.Tax.Valuation","Group.Per.Capita.Valuation","Group.Levy.Rate","Fiscal.Capacity","Fiscal.Effort","hub_min","QOLjobs_i14","QOLmed_i14","QOLk12_i14","QOLhousing_i14","QOLgovt_i14","QOLchildsrv_i14","QOLseniorsrv_i14","QoL.Average","radius_mi","div_metric","div_metric_nice","value"
"53","TOTALS","37G349","JEFFERSON",2020,4138.271246,1939450,"Greene County",42.01,-94.37,"Valuation With G&E Utilities",179825535,127.2800012,141283417.1,"URBAN CLUSTER",14.59724,"Ames","Ames",42.64,49,"Fort Dodge",40.26,49,"Carroll",27.15,32,"Carroll, microMSA",2062347.948,498.3597799,0.132155136,34140.68549,1326932150,30660.39876,15.70403798,111.3510811,92.952144,32,NA,NA,NA,NA,NA,NA,NA,NA,5,"simp_d1","Simpson's Diveristy Index, Chance",0.50483093549895
"54","TOTALS","37G349","JEFFERSON",2020,4138.271246,1939450,"Greene County",42.01,-94.37,"Valuation With G&E Utilities",179825535,127.2800012,141283417.1,"URBAN CLUSTER",14.59724,"Ames","Ames",42.64,49,"Fort Dodge",40.26,49,"Carroll",27.15,32,"Carroll, microMSA",2062347.948,498.3597799,0.132155136,34140.68549,1326932150,30660.39876,15.70403798,111.3510811,92.952144,32,NA,NA,NA,NA,NA,NA,NA,NA,5,"simp_e","Simpson's Evenness Index",0.144250876214461
"55","TOTALS","41G385","KANAWHA",2020,589.5466758,1940260,"Hancock County",42.93,-93.79,"Valuation With G&E Utilities",20055880,127.2800012,15757290.86,"RURAL",19.71378,"Ames","Ames",78.3,85,"Mason City",44.99,55,"Boone",67.74,83,"Mason City, microMSA",310635.7655,526.9061437,0.465536011,26727.80886,532921952,23487.57744,12.47050631,113.7955113,158.0832367,55,NA,NA,NA,NA,NA,NA,NA,NA,5,"ag_prop","Proportion of land dedicated to ag",0.904155531377748
"56","TOTALS","41G385","KANAWHA",2020,589.5466758,1940260,"Hancock County",42.93,-93.79,"Valuation With G&E Utilities",20055880,127.2800012,15757290.86,"RURAL",19.71378,"Ames","Ames",78.3,85,"Mason City",44.99,55,"Boone",67.74,83,"Mason City, microMSA",310635.7655,526.9061437,0.465536011,26727.80886,532921952,23487.57744,12.47050631,113.7955113,158.0832367,55,NA,NA,NA,NA,NA,NA,NA,NA,5,"ncrops","Number of unique crops grown",8
"57","TOTALS","41G385","KANAWHA",2020,589.5466758,1940260,"Hancock County",42.93,-93.79,"Valuation With G&E Utilities",20055880,127.2800012,15757290.86,"RURAL",19.71378,"Ames","Ames",78.3,85,"Mason City",44.99,55,"Boone",67.74,83,"Mason City, microMSA",310635.7655,526.9061437,0.465536011,26727.80886,532921952,23487.57744,12.47050631,113.7955113,158.0832367,55,NA,NA,NA,NA,NA,NA,NA,NA,5,"shan_div_h","Shannon's Diversity Index",0.689390660081157
"58","TOTALS","41G385","KANAWHA",2020,589.5466758,1940260,"Hancock County",42.93,-93.79,"Valuation With G&E Utilities",20055880,127.2800012,15757290.86,"RURAL",19.71378,"Ames","Ames",78.3,85,"Mason City",44.99,55,"Boone",67.74,83,"Mason City, microMSA",310635.7655,526.9061437,0.465536011,26727.80886,532921952,23487.57744,12.47050631,113.7955113,158.0832367,55,NA,NA,NA,NA,NA,NA,NA,NA,5,"shan_e","Shannon's Evenness Index",0.331526828844752
"59","TOTALS","41G385","KANAWHA",2020,589.5466758,1940260,"Hancock County",42.93,-93.79,"Valuation With G&E Utilities",20055880,127.2800012,15757290.86,"RURAL",19.71378,"Ames","Ames",78.3,85,"Mason City",44.99,55,"Boone",67.74,83,"Mason City, microMSA",310635.7655,526.9061437,0.465536011,26727.80886,532921952,23487.57744,12.47050631,113.7955113,158.0832367,55,NA,NA,NA,NA,NA,NA,NA,NA,5,"simp_d1","Simpson's Diveristy Index, Chance",0.483955956697764
"60","TOTALS","41G385","KANAWHA",2020,589.5466758,1940260,"Hancock County",42.93,-93.79,"Valuation With G&E Utilities",20055880,127.2800012,15757290.86,"RURAL",19.71378,"Ames","Ames",78.3,85,"Mason City",44.99,55,"Boone",67.74,83,"Mason City, microMSA",310635.7655,526.9061437,0.465536011,26727.80886,532921952,23487.57744,12.47050631,113.7955113,158.0832367,55,NA,NA,NA,NA,NA,NA,NA,NA,5,"simp_e","Simpson's Evenness Index",0.242227386639536
"61","TOTALS","76G709","POCAHONTAS",2020,1609.074282,1963975,"Pocahontas County",42.73,-94.66,"Valuation With G&E Utilities",56800341,127.2800012,44626288.86,"RURAL PLUS",15.65868,"Ames","Ames",109.74,109,"Fort Dodge",41.87,50,"Storm Lake",33.55,42,"Storm Lake, microMSA",698788.7768,434.2799986,0.250291424,27734.13842,1573004675,25508.91454,13.99845348,108.7233186,111.860071,42,NA,NA,NA,NA,NA,NA,NA,NA,5,"ag_prop","Proportion of land dedicated to ag",0.910074187062331
"62","TOTALS","76G709","POCAHONTAS",2020,1609.074282,1963975,"Pocahontas County",42.73,-94.66,"Valuation With G&E Utilities",56800341,127.2800012,44626288.86,"RURAL PLUS",15.65868,"Ames","Ames",109.74,109,"Fort Dodge",41.87,50,"Storm Lake",33.55,42,"Storm Lake, microMSA",698788.7768,434.2799986,0.250291424,27734.13842,1573004675,25508.91454,13.99845348,108.7233186,111.860071,42,NA,NA,NA,NA,NA,NA,NA,NA,5,"ncrops","Number of unique crops grown",9
"63","TOTALS","76G709","POCAHONTAS",2020,1609.074282,1963975,"Pocahontas County",42.73,-94.66,"Valuation With G&E Utilities",56800341,127.2800012,44626288.86,"RURAL PLUS",15.65868,"Ames","Ames",109.74,109,"Fort Dodge",41.87,50,"Storm Lake",33.55,42,"Storm Lake, microMSA",698788.7768,434.2799986,0.250291424,27734.13842,1573004675,25508.91454,13.99845348,108.7233186,111.860071,42,NA,NA,NA,NA,NA,NA,NA,NA,5,"shan_div_h","Shannon's Diversity Index",0.713157932761721
"64","TOTALS","76G709","POCAHONTAS",2020,1609.074282,1963975,"Pocahontas County",42.73,-94.66,"Valuation With G&E Utilities",56800341,127.2800012,44626288.86,"RURAL PLUS",15.65868,"Ames","Ames",109.74,109,"Fort Dodge",41.87,50,"Storm Lake",33.55,42,"Storm Lake, microMSA",698788.7768,434.2799986,0.250291424,27734.13842,1573004675,25508.91454,13.99845348,108.7233186,111.860071,42,NA,NA,NA,NA,NA,NA,NA,NA,5,"shan_e","Shannon's Evenness Index",0.324572162589912
"65","TOTALS","76G709","POCAHONTAS",2020,1609.074282,1963975,"Pocahontas County",42.73,-94.66,"Valuation With G&E Utilities",56800341,127.2800012,44626288.86,"RURAL PLUS",15.65868,"Ames","Ames",109.74,109,"Fort Dodge",41.87,50,"Storm Lake",33.55,42,"Storm Lake, microMSA",698788.7768,434.2799986,0.250291424,27734.13842,1573004675,25508.91454,13.99845348,108.7233186,111.860071,42,NA,NA,NA,NA,NA,NA,NA,NA,5,"simp_d1","Simpson's Diveristy Index, Chance",0.492011387876537
"66","TOTALS","76G709","POCAHONTAS",2020,1609.074282,1963975,"Pocahontas County",42.73,-94.66,"Valuation With G&E Utilities",56800341,127.2800012,44626288.86,"RURAL PLUS",15.65868,"Ames","Ames",109.74,109,"Fort Dodge",41.87,50,"Storm Lake",33.55,42,"Storm Lake, microMSA",698788.7768,434.2799986,0.250291424,27734.13842,1573004675,25508.91454,13.99845348,108.7233186,111.860071,42,NA,NA,NA,NA,NA,NA,NA,NA,5,"simp_e","Simpson's Evenness Index",0.218727562900773
"67","TOTALS","13G109","POMEROY",2020,582.5107047,1964065,"Calhoun County",42.55,-94.67,"Valuation With G&E Utilities",20642409,127.2800012,16218108.74,"RURAL",19.82304,"Ames","Ames",96.76,94,"Fort Dodge",29.89,39,"Storm Lake",31.61,39,"Fort Dodge, microMSA",321492.2183,551.9078288,0.465536011,27841.73511,532921952,23487.57744,12.47050631,118.5381301,158.9593839,39,NA,NA,NA,NA,NA,NA,NA,NA,5,"ag_prop","Proportion of land dedicated to ag",0.882173771154175
"68","TOTALS","13G109","POMEROY",2020,582.5107047,1964065,"Calhoun County",42.55,-94.67,"Valuation With G&E Utilities",20642409,127.2800012,16218108.74,"RURAL",19.82304,"Ames","Ames",96.76,94,"Fort Dodge",29.89,39,"Storm Lake",31.61,39,"Fort Dodge, microMSA",321492.2183,551.9078288,0.465536011,27841.73511,532921952,23487.57744,12.47050631,118.5381301,158.9593839,39,NA,NA,NA,NA,NA,NA,NA,NA,5,"ncrops","Number of unique crops grown",11
"69","TOTALS","13G109","POMEROY",2020,582.5107047,1964065,"Calhoun County",42.55,-94.67,"Valuation With G&E Utilities",20642409,127.2800012,16218108.74,"RURAL",19.82304,"Ames","Ames",96.76,94,"Fort Dodge",29.89,39,"Storm Lake",31.61,39,"Fort Dodge, microMSA",321492.2183,551.9078288,0.465536011,27841.73511,532921952,23487.57744,12.47050631,118.5381301,158.9593839,39,NA,NA,NA,NA,NA,NA,NA,NA,5,"shan_div_h","Shannon's Diversity Index",0.745858646682505
"70","TOTALS","13G109","POMEROY",2020,582.5107047,1964065,"Calhoun County",42.55,-94.67,"Valuation With G&E Utilities",20642409,127.2800012,16218108.74,"RURAL",19.82304,"Ames","Ames",96.76,94,"Fort Dodge",29.89,39,"Storm Lake",31.61,39,"Fort Dodge, microMSA",321492.2183,551.9078288,0.465536011,27841.73511,532921952,23487.57744,12.47050631,118.5381301,158.9593839,39,NA,NA,NA,NA,NA,NA,NA,NA,5,"shan_e","Shannon's Evenness Index",0.311047215090457
"71","TOTALS","13G109","POMEROY",2020,582.5107047,1964065,"Calhoun County",42.55,-94.67,"Valuation With G&E Utilities",20642409,127.2800012,16218108.74,"RURAL",19.82304,"Ames","Ames",96.76,94,"Fort Dodge",29.89,39,"Storm Lake",31.61,39,"Fort Dodge, microMSA",321492.2183,551.9078288,0.465536011,27841.73511,532921952,23487.57744,12.47050631,118.5381301,158.9593839,39,NA,NA,NA,NA,NA,NA,NA,NA,5,"simp_d1","Simpson's Diveristy Index, Chance",0.50563626462033
"72","TOTALS","13G109","POMEROY",2020,582.5107047,1964065,"Calhoun County",42.55,-94.67,"Valuation With G&E Utilities",20642409,127.2800012,16218108.74,"RURAL",19.82304,"Ames","Ames",96.76,94,"Fort Dodge",29.89,39,"Storm Lake",31.61,39,"Fort Dodge, microMSA",321492.2183,551.9078288,0.465536011,27841.73511,532921952,23487.57744,12.47050631,118.5381301,158.9593839,39,NA,NA,NA,NA,NA,NA,NA,NA,5,"simp_e","Simpson's Evenness Index",0.183891099615697
"73","TOTALS","42G396","RADCLIFFE",2020,535.6601036,1965370,"Hardin County",42.31,-93.43,"Valuation With G&E Utilities",16577758,127.2800012,13024636.9,"RURAL",10.64672,"Ames","Ames",30.86,36,"Fort Dodge",50.56,53,"Boone",41.26,47,"Ames",138669.6621,258.8762188,0.465536011,24315.11477,532921952,23487.57744,12.47050631,103.5232979,85.3752024,36,NA,NA,NA,NA,NA,NA,NA,NA,5,"ag_prop","Proportion of land dedicated to ag",0.918237128930109
"74","TOTALS","42G396","RADCLIFFE",2020,535.6601036,1965370,"Hardin County",42.31,-93.43,"Valuation With G&E Utilities",16577758,127.2800012,13024636.9,"RURAL",10.64672,"Ames","Ames",30.86,36,"Fort Dodge",50.56,53,"Boone",41.26,47,"Ames",138669.6621,258.8762188,0.465536011,24315.11477,532921952,23487.57744,12.47050631,103.5232979,85.3752024,36,NA,NA,NA,NA,NA,NA,NA,NA,5,"ncrops","Number of unique crops grown",10
"75","TOTALS","42G396","RADCLIFFE",2020,535.6601036,1965370,"Hardin County",42.31,-93.43,"Valuation With G&E Utilities",16577758,127.2800012,13024636.9,"RURAL",10.64672,"Ames","Ames",30.86,36,"Fort Dodge",50.56,53,"Boone",41.26,47,"Ames",138669.6621,258.8762188,0.465536011,24315.11477,532921952,23487.57744,12.47050631,103.5232979,85.3752024,36,NA,NA,NA,NA,NA,NA,NA,NA,5,"shan_div_h","Shannon's Diversity Index",0.706552491706113
"76","TOTALS","42G396","RADCLIFFE",2020,535.6601036,1965370,"Hardin County",42.31,-93.43,"Valuation With G&E Utilities",16577758,127.2800012,13024636.9,"RURAL",10.64672,"Ames","Ames",30.86,36,"Fort Dodge",50.56,53,"Boone",41.26,47,"Ames",138669.6621,258.8762188,0.465536011,24315.11477,532921952,23487.57744,12.47050631,103.5232979,85.3752024,36,NA,NA,NA,NA,NA,NA,NA,NA,5,"shan_e","Shannon's Evenness Index",0.306851848322958
"77","TOTALS","42G396","RADCLIFFE",2020,535.6601036,1965370,"Hardin County",42.31,-93.43,"Valuation With G&E Utilities",16577758,127.2800012,13024636.9,"RURAL",10.64672,"Ames","Ames",30.86,36,"Fort Dodge",50.56,53,"Boone",41.26,47,"Ames",138669.6621,258.8762188,0.465536011,24315.11477,532921952,23487.57744,12.47050631,103.5232979,85.3752024,36,NA,NA,NA,NA,NA,NA,NA,NA,5,"simp_d1","Simpson's Diveristy Index, Chance",0.447393755567137
"78","TOTALS","42G396","RADCLIFFE",2020,535.6601036,1965370,"Hardin County",42.31,-93.43,"Valuation With G&E Utilities",16577758,127.2800012,13024636.9,"RURAL",10.64672,"Ames","Ames",30.86,36,"Fort Dodge",50.56,53,"Boone",41.26,47,"Ames",138669.6621,258.8762188,0.465536011,24315.11477,532921952,23487.57744,12.47050631,103.5232979,85.3752024,36,NA,NA,NA,NA,NA,NA,NA,NA,5,"simp_e","Simpson's Evenness Index",0.180960676806375
"79","TOTALS","17G152","VENTURA",2020,742.140156,1980580,"Cerro Gordo County",43.12,-93.45,"Valuation With G&E Utilities",60739134,127.2800012,47720877.93,"RURAL",10.53223,"Ames","Ames",90.15,88,"Mason City",15.75,25,"Waverly",78.33,78,"Mason City, microMSA",502607.2621,677.2403542,0.465536011,64301.70574,532921952,23487.57744,12.47050631,273.7689993,84.45711618,25,NA,NA,NA,NA,NA,NA,NA,NA,5,"ag_prop","Proportion of land dedicated to ag",0.683358631632207
"80","TOTALS","17G152","VENTURA",2020,742.140156,1980580,"Cerro Gordo County",43.12,-93.45,"Valuation With G&E Utilities",60739134,127.2800012,47720877.93,"RURAL",10.53223,"Ames","Ames",90.15,88,"Mason City",15.75,25,"Waverly",78.33,78,"Mason City, microMSA",502607.2621,677.2403542,0.465536011,64301.70574,532921952,23487.57744,12.47050631,273.7689993,84.45711618,25,NA,NA,NA,NA,NA,NA,NA,NA,5,"ncrops","Number of unique crops grown",12
"81","TOTALS","17G152","VENTURA",2020,742.140156,1980580,"Cerro Gordo County",43.12,-93.45,"Valuation With G&E Utilities",60739134,127.2800012,47720877.93,"RURAL",10.53223,"Ames","Ames",90.15,88,"Mason City",15.75,25,"Waverly",78.33,78,"Mason City, microMSA",502607.2621,677.2403542,0.465536011,64301.70574,532921952,23487.57744,12.47050631,273.7689993,84.45711618,25,NA,NA,NA,NA,NA,NA,NA,NA,5,"shan_div_h","Shannon's Diversity Index",0.677025796651399
"82","TOTALS","17G152","VENTURA",2020,742.140156,1980580,"Cerro Gordo County",43.12,-93.45,"Valuation With G&E Utilities",60739134,127.2800012,47720877.93,"RURAL",10.53223,"Ames","Ames",90.15,88,"Mason City",15.75,25,"Waverly",78.33,78,"Mason City, microMSA",502607.2621,677.2403542,0.465536011,64301.70574,532921952,23487.57744,12.47050631,273.7689993,84.45711618,25,NA,NA,NA,NA,NA,NA,NA,NA,5,"shan_e","Shannon's Evenness Index",0.272455223502726
"83","TOTALS","17G152","VENTURA",2020,742.140156,1980580,"Cerro Gordo County",43.12,-93.45,"Valuation With G&E Utilities",60739134,127.2800012,47720877.93,"RURAL",10.53223,"Ames","Ames",90.15,88,"Mason City",15.75,25,"Waverly",78.33,78,"Mason City, microMSA",502607.2621,677.2403542,0.465536011,64301.70574,532921952,23487.57744,12.47050631,273.7689993,84.45711618,25,NA,NA,NA,NA,NA,NA,NA,NA,5,"simp_d1","Simpson's Diveristy Index, Chance",0.443086127336415
"84","TOTALS","17G152","VENTURA",2020,742.140156,1980580,"Cerro Gordo County",43.12,-93.45,"Valuation With G&E Utilities",60739134,127.2800012,47720877.93,"RURAL",10.53223,"Ames","Ames",90.15,88,"Mason City",15.75,25,"Waverly",78.33,78,"Mason City, microMSA",502607.2621,677.2403542,0.465536011,64301.70574,532921952,23487.57744,12.47050631,273.7689993,84.45711618,25,NA,NA,NA,NA,NA,NA,NA,NA,5,"simp_e","Simpson's Evenness Index",0.149634148876145
"85","TOTALS","40G378","WEBSTER CITY",2020,7792.09957,1983145,"Hamilton County",42.46,-93.81,"Valuation With G&E Utilities",258755193,127.2800012,203296032.8,"NANO- and MICROPOLITAN",16.24214,"Ames","Ames",40.87,52,"Fort Dodge",22.18,28,"Boone",30.96,40,"Fort Dodge, microMSA",3301962.626,423.7577557,0.047460157,26090.01989,2530240411,37669.14052,12.78275334,69.26099065,127.0629227,28,NA,NA,NA,NA,NA,NA,NA,NA,5,"ag_prop","Proportion of land dedicated to ag",0.762427511710923
"86","TOTALS","40G378","WEBSTER CITY",2020,7792.09957,1983145,"Hamilton County",42.46,-93.81,"Valuation With G&E Utilities",258755193,127.2800012,203296032.8,"NANO- and MICROPOLITAN",16.24214,"Ames","Ames",40.87,52,"Fort Dodge",22.18,28,"Boone",30.96,40,"Fort Dodge, microMSA",3301962.626,423.7577557,0.047460157,26090.01989,2530240411,37669.14052,12.78275334,69.26099065,127.0629227,28,NA,NA,NA,NA,NA,NA,NA,NA,5,"ncrops","Number of unique crops grown",13
"87","TOTALS","40G378","WEBSTER CITY",2020,7792.09957,1983145,"Hamilton County",42.46,-93.81,"Valuation With G&E Utilities",258755193,127.2800012,203296032.8,"NANO- and MICROPOLITAN",16.24214,"Ames","Ames",40.87,52,"Fort Dodge",22.18,28,"Boone",30.96,40,"Fort Dodge, microMSA",3301962.626,423.7577557,0.047460157,26090.01989,2530240411,37669.14052,12.78275334,69.26099065,127.0629227,28,NA,NA,NA,NA,NA,NA,NA,NA,5,"shan_div_h","Shannon's Diversity Index",0.714048165840362
"88","TOTALS","40G378","WEBSTER CITY",2020,7792.09957,1983145,"Hamilton County",42.46,-93.81,"Valuation With G&E Utilities",258755193,127.2800012,203296032.8,"NANO- and MICROPOLITAN",16.24214,"Ames","Ames",40.87,52,"Fort Dodge",22.18,28,"Boone",30.96,40,"Fort Dodge, microMSA",3301962.626,423.7577557,0.047460157,26090.01989,2530240411,37669.14052,12.78275334,69.26099065,127.0629227,28,NA,NA,NA,NA,NA,NA,NA,NA,5,"shan_e","Shannon's Evenness Index",0.278386847585574
"89","TOTALS","40G378","WEBSTER CITY",2020,7792.09957,1983145,"Hamilton County",42.46,-93.81,"Valuation With G&E Utilities",258755193,127.2800012,203296032.8,"NANO- and MICROPOLITAN",16.24214,"Ames","Ames",40.87,52,"Fort Dodge",22.18,28,"Boone",30.96,40,"Fort Dodge, microMSA",3301962.626,423.7577557,0.047460157,26090.01989,2530240411,37669.14052,12.78275334,69.26099065,127.0629227,28,NA,NA,NA,NA,NA,NA,NA,NA,5,"simp_d1","Simpson's Diveristy Index, Chance",0.482488199368157
"90","TOTALS","40G378","WEBSTER CITY",2020,7792.09957,1983145,"Hamilton County",42.46,-93.81,"Valuation With G&E Utilities",258755193,127.2800012,203296032.8,"NANO- and MICROPOLITAN",16.24214,"Ames","Ames",40.87,52,"Fort Dodge",22.18,28,"Boone",30.96,40,"Fort Dodge, microMSA",3301962.626,423.7577557,0.047460157,26090.01989,2530240411,37669.14052,12.78275334,69.26099065,127.0629227,28,NA,NA,NA,NA,NA,NA,NA,NA,5,"simp_e","Simpson's Evenness Index",0.148640237438373
"91","TOTALS","64G603","ALBION",2019,490,1900955,"Marshall County",42.11,-92.98,"Valuation With G&E Utilities",10143222,125.0461242,8111584.477,"RURAL",10.93239,"Ames","Ames",42.41,46,"Marshalltown",10.18,12,"Newton",33.05,39,"Marshalltown, microMSA",88679.00502,180.9775613,0.473433279,16554.25403,527867484.3,23326.00461,12.66252931,70.96909357,86.33654248,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","TOTALS","55G518","BANCROFT",2019,696,1904420,"Kossuth County",43.29,-94.21,"Valuation With G&E Utilities",24043808,125.0461242,19227951.41,"RURAL",16.38228,"Ames","Ames",124.46,134,"Fort Dodge",58.65,72,"Spencer",61.41,73,"Fort Dodge, microMSA",314997.6838,452.582879,0.473433279,27626.36697,527867484.3,23326.00461,12.66252931,118.4359149,129.376048,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","TOTALS","95G911","BUFFALO CENTER",2019,855,1909280,"Winnebago County",43.38,-93.94,"Valuation With G&E Utilities",21841206,125.0461242,17466519.77,"RURAL PLUS",16.75344,"Ames","Ames",132.86,129,"Mason City",52.3,62,"Spencer",78.58,89,"Mason City, microMSA",292624.2909,342.2506326,0.243661125,20428.67809,1521579105,24855.49938,13.83321605,82.18977128,121.1102316,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","TOTALS","85G814","COLO",2019,820,1915240,"Story County",42.01,-93.31,"Valuation With G&E Utilities",26258590,125.0461242,20999123.46,"RURAL PLUS",13.06962,"Ames","Ames",19.93,25,"Marshalltown",23.52,28,"Boone",32.05,34,"Ames",274450.5639,334.6958097,0.243661125,25608.68714,1521579105,24855.49938,13.83321605,103.0302661,94.47998174,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","TOTALS","99G951","EAGLE GROVE",2019,3406,1923250,"Wright County",42.66,-93.9,"Valuation With G&E Utilities",88166835,125.0461242,70507451.2,"URBAN CLUSTER",17.68187,"Ames","Ames",65.71,69,"Fort Dodge",24.84,32,"Boone",46.01,56,"Fort Dodge, microMSA",1246703.586,366.0315872,0.127458526,20700.95455,1296597844,29870.02037,15.66630923,69.30344971,112.865575,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","TOTALS","14G119","GLIDDEN",2019,1106,1931395,"Carroll County",42.05,-94.72,"Valuation With G&E Utilities",37526250,125.0461242,30009926.53,"RURAL PLUS",11.05577,"Ames","Ames",60.8,68,"Fort Dodge",55.32,66,"Carroll",7.61,11,"Carroll, microMSA",331782.8454,299.9844895,0.243661125,27133.74912,1521579105,24855.49938,13.83321605,109.1659786,79.9219065,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","TOTALS","94G905","GOWRIE",2019,953,1931710,"Webster County",42.27,-94.28,"Valuation With G&E Utilities",26412163,125.0461242,21121936.54,"RURAL PLUS",16.98503,"Ames","Ames",54.02,62,"Fort Dodge",20.85,30,"Boone",35.79,45,"Fort Dodge, microMSA",358756.7258,376.4498697,0.243661125,22163.62701,1521579105,24855.49938,13.83321605,89.16991235,122.7843904,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","TOTALS","46G429","HUMBOLDT",2019,4587,1937560,"Humboldt County",42.72,-94.22,"Valuation With G&E Utilities",194562231,125.0461242,155592372.2,"URBAN CLUSTER",17.5783,"Ames","Ames",84.82,88,"Fort Dodge",19.02,27,"Storm Lake",55.68,66,"Fort Dodge, microMSA",2735049.396,596.2610413,0.127458526,33920.29043,1296597844,29870.02037,15.66630923,113.5596495,112.2044748,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","TOTALS","37G349","JEFFERSON",2019,4102,1939450,"Greene County",42.01,-94.37,"Valuation With G&E Utilities",163413149,125.0461242,130682298.3,"URBAN CLUSTER",14.82561,"Ames","Ames",42.64,49,"Fort Dodge",40.26,49,"Carroll",27.15,32,"Carroll, microMSA",1937444.788,472.3171107,0.127458526,31858.1907,1296597844,29870.02037,15.66630923,106.6560729,94.63371227,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","TOTALS","41G385","KANAWHA",2019,595,1940260,"Hancock County",42.93,-93.79,"Valuation With G&E Utilities",18968225,125.0461242,15168982.74,"RURAL",19.79126,"Ames","Ames",78.3,85,"Mason City",44.99,55,"Boone",67.74,83,"Mason City, microMSA",300213.2814,504.5601368,0.473433279,25494.08864,527867484.3,23326.00461,12.66252931,109.2947081,156.2978415,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
